"birth","death"
0.0628540730581559,0.0636917490731727
0.052610669070066,0.0533926783370155
0.0506265197302758,0.0520401883163388
0.0480442317037124,0.0490235535227711
0.046061881203442,0.0465967005269686
0.0434048902774791,0.0531017749232547
0.0432169989703126,0.0443216696436405
0.0432110286848161,0.0434600046019326
0.0429954416188507,0.0445662921948865
0.0426657719958282,0.0459536298892699
0.0421846725719188,0.046056935416938
0.041635221868029,0.0556037768501385
0.0412828511612267,0.0534877799127988
0.0406506888010523,0.0473098087081316
0.0378847739863919,0.0410442261469259
0.0376617325676873,0.0448327168483017
0.0375788198324535,0.0447193347446046
0.0367869678011113,0.0424237492449689
0.0351039670122908,0.0355443441351785
0.035086866488759,0.035202387703109
0.0346791753073801,0.0373248255186813
0.0345556435332928,0.0351021722974519
0.0335987871804921,0.0357794633833432
0.0334662352229826,0.0371827486880677
0.0309306466146442,0.0321855122687212
0.0308347142033131,0.0311311708742219
0.0303429530533862,0.0314938247915365
0.030107130384678,0.0327118113225178
0.0296677484821481,0.0342986136746079
0.0295289586677214,0.036622291026095
0.0293196947460235,0.0308724747955197
0.0285294654699313,0.0320066399361133
0.0284361477700479,0.0313511355456226
0.028100266902647,0.0293400289706742
0.0280280216925847,0.0290751526221274
0.0277930512898458,0.0278513841666801
0.0274777091475982,0.0295752954338583
0.0269170150648247,0.0295928133167497
0.0267507925116248,0.0309642067555428
0.0266218143634126,0.0325240895337594
0.0266053904312641,0.0278554734298306
0.0266000977441813,0.0280370843705261
0.0265779777259294,0.0309962739696242
0.026572636301278,0.0291871547088784
0.0263875879913265,0.0288241652090741
0.0252625453982769,0.0256783508037413
0.0250163826321872,0.0275628899065392
0.0242488865723769,0.0256728105200813
0.0234908769525533,0.0291900068516607
0.0234904171951032,0.0251314941855832
0.0234155930952005,0.0247050602104104
0.0234072574215776,0.0265720548697311
0.0232616186023243,0.0244150281589025
0.023110586318828,0.0255497495095353
0.0228432769102859,0.0616720106693466
0.0224629695276471,0.0249112364205392
0.0222766694099454,0.0337668387623124
0.0222169777422583,0.033308365315638
0.0221532300127995,0.0231311132460156
0.021876455380157,0.0646672792067209
0.0217168252744272,0.0266937839206059
0.0216058140323386,0.0907314322602702
0.021192255660972,0.0234318245128287
0.021106056002958,0.0226572946310896
0.0210442414926269,0.0293137390996099
0.0210436593775893,0.0211622139673523
0.0208624303473972,0.0218502013720698
0.0206759594698771,0.0445578029081327
0.0204902440200209,0.021677557519241
0.0202307192160832,0.0249872787634028
0.0200580357961591,0.023566628948579
0.0199282538121131,0.0204576269396037
0.0199164504869718,0.0350019342322678
0.0195554723798736,0.0204730163874306
0.0192561886156113,0.0217222121341267
0.0191718361144675,0.0193952829316821
0.0191286382160362,0.0304853555006334
0.0190627647522598,0.021190398769254
0.0189817280562124,0.0252355562649211
0.0189786933164536,0.0194219875398992
0.0189038541043883,0.0199146428539404
0.0188942663260578,0.0197508582092019
0.0188738575813213,0.0262117111230839
0.0188549940334119,0.0244010819432254
0.0187146386553414,0.103047405110464
0.0186646966222331,0.0190008210348922
0.0184770803970757,0.0189037826902448
0.0184690037630621,0.0222229633487526
0.0183652960771124,0.0248453214911782
0.0183073455203096,0.036766509216949
0.0182629351419754,0.0205046848305454
0.0181418025565267,0.0215120291929887
0.0180733450141362,0.0208238709177713
