"birth","death"
0.0732293411140644,0.0736916555656066
0.0569975762642588,0.057174809138291
0.0441308565518504,0.0493847800440581
0.0425651277456088,0.0426213936890853
0.0421292499339829,0.0426378259295663
0.041503046876103,0.0502303981668471
0.0414890792860001,0.0441077419508186
0.0411898846805864,0.0476036815803148
0.0373907501930625,0.0374878286914566
0.0362048974587693,0.0393941239273067
0.0360160991780065,0.0370705300744405
0.0354683549096938,0.035468532532373
0.035326165939711,0.0391325337794526
0.034780549161852,0.036752801253782
0.0345049851470769,0.034639930715866
0.0340133870703875,0.0363197811116752
0.033401428113181,0.0403829927073267
0.0332214990631067,0.0450308449842994
0.0319832909501196,0.0321648752523618
0.0309485589325254,0.0327786790459896
0.0309204139687683,0.0354865523825575
0.0307092819844424,0.0316617576896798
0.0306877190419881,0.034003661567543
0.029876828814317,0.0304206788221433
0.0296233438355632,0.0350449668283478
0.0296057713968071,0.0298159571370768
0.0293023906874508,0.030007514058982
0.0291437900761037,0.0317479070176287
0.0291154838530978,0.0297916850815794
0.0289507858269858,0.029130945745032
0.0289000432525628,0.0320223437618173
0.0288865539654698,0.0331330544924551
0.0287020452232937,0.0329464808439384
0.0286696093450887,0.0433762008479304
0.0285320381325975,0.0293734744284703
0.0284940309538682,0.0432606530232728
0.0279552535313132,0.0308099285945294
0.0279076208229938,0.0646668663227159
0.0277470358777294,0.0404792848256982
0.0273683338915616,0.0296360085031706
0.0271729424244045,0.0281810184344001
0.0269443741808935,0.0324395622658506
0.0259715613700832,0.0281326749528018
0.0258036760946963,0.0285992517384634
0.025744313935314,0.0267741853284092
0.0255658072432693,0.0357763050076444
0.0254826843170024,0.0261829352823552
0.0254533003753933,0.0254795702475532
0.0254072745488374,0.0258573973941694
0.0253041063861184,0.0305868762707146
0.0252735612844728,0.031459270493767
0.0250031458020786,0.0834041899427121
0.0247698304394681,0.0281236928585134
0.0247134315707066,0.0247270883850081
0.0246661711661944,0.0258392356698104
0.0245058462412543,0.0323352346520015
0.0240960909692838,0.0300366259756318
0.0239648012718654,0.0243322666432866
0.0239644278045607,0.0276446667550904
0.0237200442664005,0.0449977888345639
0.0233989850207226,0.0249344139694519
0.023168705186091,0.0249476511920461
0.0230747762719382,0.026981464007722
0.0229193106353572,0.0265089588629957
0.0225186966763176,0.0274852142069149
0.0223063757701694,0.0336012038474814
0.0220117809365803,0.0233317809007371
0.0218600022872826,0.022598488887534
0.0217078994838284,0.0224101985711863
0.0216220489315883,0.0289201538723431
0.021360536041963,0.0230921393552005
0.0213190056053278,0.0226195601195072
0.0211234206510215,0.0461739374539361
0.0206820235953835,0.0217151606026757
0.0205139026028691,0.0251887931429833
0.0202490123215924,0.0203407423660003
0.020045460832817,0.0213286098937554
0.0197383408623927,0.0223970734695406
0.0197014847156249,0.0309548865286242
0.0196388390695581,0.0199131112586657
0.0195354370312005,0.0207836883155998
0.0193777836709981,0.0221781085758006
0.0192516518771767,0.0205798347903961
0.0192485973514955,0.0246944285214297
0.0191877669362539,0.0201873153242327
0.0191575181064771,0.0210496983351306
0.0191343931181525,0.0210020808492873
0.0188538934971003,0.0247506363554556
0.0187035076924089,0.0215098582050185
0.0182247661164691,0.0192450123408638
0.0181831790399809,0.0288474955585403
0.0181544760320974,0.0193537024881546
0.0179746766313055,0.0234784858966672
0.0177464193571548,0.0184491192201687
0.0176904776645516,0.0199296462587774
0.0174933701727254,0.0230565673941287
0.0174922068361885,0.0178113587353689
0.0174368030326663,0.0241346887280528
0.0172454109837951,0.0173865839082898
0.017187402363359,0.0212041623272413
0.017111811710044,0.126396813646547
0.0170341128327835,0.0263500018975331
0.0169116882658119,0.0224256660993604
0.0168893487145005,0.0198414515598028
0.016796193021039,0.018931310044474
0.0167841413244765,0.0185535333562101
0.016647191955402,0.0187891724139197
0.0165685545537322,0.0279788563025725
0.0165307743315309,0.0218469448665025
0.0164534646807291,0.021532013375437
0.0160742682570623,0.0163252350672203
0.0156400031969306,0.0156853084126516
0.0155596433121071,0.0172351095151728
0.0152008848426662,0.0163863601815656
0.0150803315613417,0.0157787198466796
0.0149572223357146,0.0171059346426905
0.0148869473029228,0.0158884738096521
0.0148060528163316,0.0151826644565438
0.0147758180822586,0.0177178102484477
0.0146572337089916,0.0185183719586793
0.0145743233119071,0.0163824845490542
0.0145016723173571,0.0174254669951769
0.0143978088610732,0.0196936055611968
0.014110776024018,0.0146327201845727
0.0140818322671448,0.0180719949092512
0.0140498327392179,0.0155121404067911
0.0136877317331982,0.0139103594489862
0.0133710807341815,0.0213265398037281
0.0133555868459607,0.018236589593452
0.0131970678561565,0.0134444226354277
0.0130106494841726,0.0179696299349764
0.012718026576478,0.0143043559799105
0.0126933132002642,0.0175702845736772
0.0126005079262703,0.015358287664971
0.0125687907135094,0.0175297604090872
0.0123538900755997,0.0167027692314778
0.0123503684155575,0.0181321399729872
0.0122822880604552,0.0148064749349735
0.0122282827903185,0.0124754358641292
0.0121827172666856,0.0152848977752552
0.012173516336704,0.0175509230526488
0.0121733520445274,0.0223071289053522
0.0121731261391641,0.013581428496296
0.0121251144324497,0.0132186875294032
0.0119319612805272,0.0134581610928091
0.0118765525300905,0.0124289540991992
0.0118734030505159,0.0168802488133321
0.0118600042158508,0.012271177612601
0.0118539866711584,0.0134649359448903
0.0116213467377925,0.012172970056646
0.0115019346198803,0.0125705449364775
0.0113291217664919,0.0136900036523004
0.0113015795356224,0.0141893093559905
0.0111624594064211,0.0129149293455288
0.0111232009781357,0.0147671595102105
0.0110816289416313,0.0120374955867074
0.0109907779524472,0.0153910363523708
0.0109176050487275,0.011458979012111
0.0108820034920046,0.0143264022001339
0.0108447222186647,0.0112196345751544
0.0108222363677754,0.0125646846359151
0.010809199785368,0.0146305468113806
0.0107198227597288,0.0109227514848595
0.0107077401910954,0.0109354926729435
0.0106159220042349,0.0114418224072916
0.0106042444332446,0.0108855362752599
0.010566480019382,0.013512812438571
0.0105101141763541,0.0108011341997033
0.0102683250825049,0.011134599229429
0.0101522017316442,0.0136654674270586
0.0101400788951566,0.010178261148153
0.0100371410272049,0.0101038804426814
0.0100145743793733,0.0127212302864149
0.0100066627803679,0.0112628815140709
0.00970716230419579,0.0124356342821747
0.00970592087336384,0.00973506034906821
