"birth","death"
0.0342798862308497,0.0346131376792108
0.0332460899956672,0.03390566914249
0.0331924087706813,0.0333880218042339
0.0324561319321943,0.0330659416923214
0.0324451799193655,0.0330570476600679
0.0323132372256325,0.0332180673730426
0.0316858028145098,0.0317610217090068
0.0315080846767937,0.0316014635737018
0.0311071904870883,0.031620056925945
0.0310946040334975,0.0311629940795168
0.0309771431865497,0.0312581653332373
0.0308980468638391,0.0312417060993794
0.030765438400907,0.0312425175041961
0.0305265949624258,0.0317027222805866
0.0303618345954259,0.0309500403876958
0.03013125453744,0.0307642080996732
0.0299464087997209,0.0302763356435352
0.0297672991720781,0.0298278594605781
0.029733847716029,0.0304464858399126
0.0296560718909299,0.030054939693834
0.0284192892240464,0.0290859845973967
0.0283555215081649,0.0286304470799881
0.0280608428241206,0.0284909283808022
0.0274450013663691,0.02788667423699
0.027371169138347,0.0274049667031361
0.0272593708658142,0.0274840644738001
0.0271884626266363,0.0308500794164294
0.0262124951120644,0.026410371068957
0.0235387765187573,0.0236080007624534
0.00655518878446685,0.0348534790229039
0.00367110337637066,0.00377
0.00325627087325364,0.00336037200321631
0.00310831143870752,0.00312187443693688
0.00258801081914277,0.00276240836952105
0.00255033331154969,0.00302575610385239
0.00227299362075655,0.00236304887803871
0.00221278105559498,0.0022405579662218
0.00208633650210123,0.00210582525390879
0.00207446378613848,0.00220056810846654
0.00197101496696499,0.00208386659841746
0.00175570498660795,0.00188809427730714
0.00165027270473703,0.00173908021666627
0.0016007810593582,0.00181135308540327
0.00160031246948837,0.00187552659272002
0.00158028478446132,0.00210297408448131
0.00150243136282494,0.0015305227865014
0.00136565002837477,0.00139445329789133
0.00131521861300698,0.00136937942148989
0.00126400158227748,0.00145220521965731
0.00122331516789419,0.00139542108340099
0.00119854077944808,0.00125924580602836
0.00106550457530694,0.00129553077925614
0.00105304320899002,0.0013223085872821
0.000989797959181564,0.000993277403347123
0.000966074531286272,0.000984123975929864
0.000962081077664469,0.000981835016690691
0.000928008620649602,0.000977394495585073
0.000807774721070174,0.000818596359630325
0.000793095202355948,0.00108600184161906
0.000602162768692986,0.000754320886625851
