"birth","death"
0.0433067535148965,0.0434986034258572
0.043088468294893,0.0437226497367211
0.0426173544462816,0.0435744191011194
0.0421367072752487,0.0426201091035675
0.0416028124049324,0.0419349019314461
0.0415161956349567,0.0415413300220395
0.0403576770887523,0.0412835584706551
0.0400086890562538,0.0401412132352773
0.0397520842220883,0.0400743172119002
0.0394324853388675,0.0396794669823071
0.0388873707005243,0.0388973328134462
0.0374058351063039,0.0374102579515298
0.0373232380695995,0.0375828538032971
0.0317351067431638,0.0321453604739471
0.0308334315313752,0.0413760377513362
0.0274388866392206,0.027565139216046
0.0263387945813775,0.0266648607721848
0.0258948276688608,0.0426454217941387
0.00568862900882104,0.044196566608731
0.00416832100491313,0.00426568869000071
0.00407800196174547,0.00430767918954046
0.00342286429763146,0.00367212472555059
0.00301239107686901,0.00305439028285517
0.00285271800218668,0.00292755870991514
0.00279016128566073,0.00279851746465875
0.00259023164987226,0.00276631523872461
0.00213515807377346,0.00234804173727811
0.00204841402065109,0.00211028434103083
0.00196461192096556,0.00219617849912068
0.00195345847153197,0.00215232432500309
0.00194030925370158,0.00194370779696949
0.00193912351334308,0.00226048667326309
0.00188904737897174,0.00204899975597851
0.00186488605550044,0.00199090431713831
0.00185270073136488,0.00205565074854654
0.00176204426732134,0.00180136059688226
0.00175419497205984,0.00195432852918849
0.00174071824256541,0.00180767806868368
0.00173118456555044,0.00219583697026898
0.00172418096498018,0.00183847763108502
0.00170047052312001,0.00188480768249709
0.00169531707948688,0.00171002923951609
0.00165496223521865,0.00170950285170866
0.00164760432143157,0.00179627392120469
0.00164757397406005,0.00203592730715025
0.00164560019445794,0.00197342342136704
0.00156974520225419,0.00198979898482234
0.00156732255773979,0.00196412830538129
0.0014234113952052,0.00144124945793571
0.00140463518395348,0.00182214159713235
0.00138495487291104,0.00148932870784123
0.00117711511756497,0.00117783700060747
0.00111830228471552,0.00142902064365775
0.00108300507847378,0.00111364267159623
0.00107000000000002,0.00123044707322178
0.00101533245786786,0.00109457754407806
0.000722011080247401,0.000774919350642395
