"birth","death"
0.0441742289123421,0.0441897872816786
0.0439788869800044,0.0442960449701776
0.0437298364963785,0.043865818127558
0.0430008476660635,0.0431551584402143
0.0427580039290891,0.042770057283104
0.0427468197647497,0.0436174105146099
0.0418274479259732,0.0421016116081083
0.041590248857154,0.0419874421702489
0.0413010532553348,0.0414912243733539
0.0412640969851516,0.0418503930686439
0.0399298509889531,0.0401
0.038400251301261,0.0384388722519275
0.0381971857602101,0.0383023511027717
0.0329823376976223,0.0331841302432352
0.0303612335059035,0.0425749057544465
0.0287017299130209,0.0287612864802672
0.0253891984906968,0.0258112862910782
0.0248689062887776,0.044371894257514
0.00572640375803172,0.0447312195228344
0.00462073587213119,0.00469009594784585
0.00312193850035519,0.00340599471520435
0.00310111270353078,0.00326461330022408
0.00241085047234372,0.00246099573343799
0.00236414889548014,0.00240168690715506
0.00236122849381418,0.00257608229682206
0.0023307080469248,0.00247420694364881
0.00232793900263729,0.00233805474700658
0.00217589062225103,0.00227727907819837
0.00207509035947835,0.00221578428552962
0.00205243757517738,0.0026123169792351
0.00194139125371469,0.00204533615819012
0.00170188131196039,0.00197306867594616
0.00161817798773806,0.00162049375191637
0.00161789987329255,0.00192608411031293
0.00148408220796558,0.00159590099943574
0.00148165448063981,0.00149482440440341
0.00148013512896625,0.00177552809045646
0.00146123235660863,0.00156320184237353
0.00144360659460949,0.00160589538887188
0.00138683091975915,0.00144640934731493
0.00136014705087354,0.00145
0.0012369316876853,0.00137800580550301
0.00122482651832821,0.00126015872016187
0.00119004201606499,0.00132909743811353
0.00117618025829377,0.0012280065146407
0.00116691902032661,0.0012200409829182
0.0011353413583588,0.00130598621738516
0.00101004950373731,0.00104690018626419
0.000994635611668915,0.00107335921293852
0.000931504159947744,0.00100284595028349
